char,level,tgh_index,pinyin
踞,2,5919,jù
蝽,2,5920,chūn
蝾,2,5921,róng
蝻,2,5922,nǎn
蝰,2,5923,kuí
蝮,2,5924,fù
螋,2,5925,sōu
蝓,2,5926,yú
蝣,2,5927,yóu
蝼,2,5928,lóu
噗,2,5929,pū
嘬,2,5930,zuō
颚,2,5931,è
噍,2,5932,jiào
噢,2,5933,ō
噙,2,5934,qín
噜,2,5935,lū
噌,2,5936,cēng
噔,2,5937,dēng
颛,2,5938,zhuān
幞,2,5939,fú
幡,2,5940,fān
嶙,2,5941,lín
嶝,2,5942,dèng
骺,2,5943,hóu
骼,2,5944,gé
骸,2,5945,hái
镊,2,5946,niè
镉,2,5947,gé
镌,2,5948,juān
镍,2,5949,niè
镏,2,5950,liú liù
镒,2,5951,yì
镓,2,5952,jiā
镔,2,5953,bīn
稷,2,5954,jì
箴,2,5955,zhēn
篑,2,5956,kuì
篁,2,5957,huáng
篌,2,5958,hóu
篆,2,5959,zhuàn
牖,2,5960,yǒu
儋,2,5961,dān
徵,2,5962,zhǐ
磐,2,5963,pán
虢,2,5964,guó
鹞,2,5965,yào
膘,2,5966,biāo
滕,2,5967,téng
鲠,2,5968,gěng
鲡,2,5969,lí
鲢,2,5970,lián
鲣,2,5971,jiān
鲥,2,5972,shí
鲧,2,5973,gǔn
鲩,2,5974,huàn
獗,2,5975,jué
獠,2,5976,liáo
觯,2,5977,zhì
馓,2,5978,sǎn
馔,2,5979,zhuàn
麾,2,5980,huī
廛,2,5981,chán
瘛,2,5982,chì
瘼,2,5983,mò
瘢,2,5984,bān
瘠,2,5985,jí
齑,2,5986,jī
羯,2,5987,jié
羰,2,5988,tāng
𥻗,2,5989,chá
遴,2,5990,lín
糌,2,5991,zān
糍,2,5992,cí
糅,2,5993,róu
熜,2,5994,cōng
熵,2,5995,shāng
熠,2,5996,yì
澍,2,5997,shù
澌,2,5998,sī
潸,2,5999,shān
潦,2,6000,liáo
潲,2,6001,shào
鋈,2,6002,wù
潟,2,6003,xì
潼,2,6004,tóng
潺,2,6005,chán
憬,2,6006,jǐng
憧,2,6007,chōng
寮,2,6008,liáo
窳,2,6009,yǔ
谳,2,6010,yàn
褴,2,6011,lán
褟,2,6012,tā
褫,2,6013,chǐ
谵,2,6014,zhān
熨,2,6015,yù yùn
屦,2,6016,jù
嬉,2,6017,xī
勰,2,6018,xié
戮,2,6019,lù
蝥,2,6020,máo
缬,2,6021,xié
缮,2,6022,shàn
缯,2,6023,zēng
骣,2,6024,chǎn
畿,2,6025,jī
耩,2,6026,jiǎng
耨,2,6027,nòu
耪,2,6028,pǎng
璞,2,6029,pú
璟,2,6030,jǐng
靛,2,6031,diàn
璠,2,6032,fán
璘,2,6033,lín
聱,2,6034,áo
螯,2,6035,áo
髻,2,6036,jì
髭,2,6037,zī
髹,2,6038,xiū
擀,2,6039,gǎn
熹,2,6040,xī
甏,2,6041,bèng
擞,2,6042,sǒu sòu
縠,2,6043,hú
磬,2,6044,qìng
颞,2,6045,niè
蕻,2,6046,hóng
鞘,2,6047,qiào shāo
颟,2,6048,mān
薤,2,6049,xiè
薨,2,6050,hōng
檠,2,6051,qíng
薏,2,6052,yì
薮,2,6053,sǒu
薜,2,6054,bì
薅,2,6055,hāo
樾,2,6056,yuè
橛,2,6057,jué
橇,2,6058,qiāo
樵,2,6059,qiáo
檎,2,6060,qín
橹,2,6061,lǔ
樽,2,6062,zūn
樨,2,6063,xī
橼,2,6064,yuán
墼,2,6065,jī
橐,2,6066,tuó
翮,2,6067,hé
醛,2,6068,quán
醐,2,6069,hú
醍,2,6070,tí
醚,2,6071,mí
磲,2,6072,qú
赝,2,6073,yàn
飙,2,6074,biāo
殪,2,6075,yì
霖,2,6076,lín
霏,2,6077,fēi
霓,2,6078,ní
錾,2,6079,zàn
辚,2,6080,lín
臻,2,6081,zhēn
遽,2,6082,jù
氅,2,6083,chǎng
瞟,2,6084,piǎo
瞠,2,6085,chēng
瞰,2,6086,kàn
嚄,2,6087,huō
嚆,2,6088,hāo
噤,2,6089,jìn
暾,2,6090,tūn
蹀,2,6091,dié
踹,2,6092,chuài
踵,2,6093,zhǒng
踽,2,6094,jǔ
蹉,2,6095,cuō
蹁,2,6096,pián
螨,2,6097,mǎn
蟒,2,6098,mǎng
螈,2,6099,yuán
螅,2,6100,xī
螭,2,6101,chī
螠,2,6102,yì
螟,2,6103,míng
噱,2,6104,xué
噬,2,6105,shì
噫,2,6106,yī
噻,2,6107,sāi
噼,2,6108,pī
罹,2,6109,lí
圜,2,6110,huán yuán
䦃,2,6111,zhuō
镖,2,6112,biāo
镗,2,6113,tāng táng
镘,2,6114,màn
镚,2,6115,bèng
镛,2,6116,yōng
镝,2,6117,dī
镞,2,6118,zú
镠,2,6119,liú
氇,2,6120,lu
氆,2,6121,pǔ
憩,2,6122,qì
穑,2,6123,sè
篝,2,6124,gōu
篥,2,6125,lì
篦,2,6126,bì
篪,2,6127,chí
篙,2,6128,gāo
盥,2,6129,guàn
劓,2,6130,yì
翱,2,6131,áo
魉,2,6132,liǎng
魈,2,6133,xiāo
徼,2,6134,jiào
歙,2,6135,shè
膳,2,6136,shàn
膦,2,6137,lìn
膙,2,6138,jiǎng
鲮,2,6139,líng
鲱,2,6140,fēi
鲲,2,6141,kūn
鲳,2,6142,chāng
鲴,2,6143,gù
鲵,2,6144,ní
鲷,2,6145,diāo
鲻,2,6146,zī
獴,2,6147,měng
獭,2,6148,tǎ
獬,2,6149,xiè
邂,2,6150,xiè
鹧,2,6151,zhè
廨,2,6152,xiè
赟,2,6153,yūn
瘰,2,6154,luǒ
廪,2,6155,lǐn
瘿,2,6156,yǐng
瘵,2,6157,zhài
瘴,2,6158,zhàng
癃,2,6159,lóng
瘳,2,6160,chōu
斓,2,6161,lán
麇,2,6162,jūn qún
麈,2,6163,zhǔ
嬴,2,6164,yíng
壅,2,6165,yōng
羲,2,6166,xī
糗,2,6167,qiǔ
瞥,2,6168,piē
甑,2,6169,zèng
燎,2,6170,liáo liǎo
燠,2,6171,yù
燔,2,6172,fán
燧,2,6173,suì
濑,2,6174,lài
濉,2,6175,suī
潞,2,6176,lù
澧,2,6177,lǐ
澹,2,6178,dàn tán
澥,2,6179,xiè
澶,2,6180,chán
濂,2,6181,lián
褰,2,6182,qiān
寰,2,6183,huán
窸,2,6184,xī
褶,2,6185,zhě
禧,2,6186,xǐ
嬖,2,6187,bì
犟,2,6188,jiàng
隰,2,6189,xí
嬗,2,6190,shàn
颡,2,6191,sǎng
缱,2,6192,qiǎn
缲,2,6193,qiāo
缳,2,6194,huán
璨,2,6195,càn
璩,2,6196,qú
璐,2,6197,lù
璪,2,6198,zǎo
螫,2,6199,shì
擤,2,6200,xǐng
壕,2,6201,háo
觳,2,6202,hú
罄,2,6203,qìng
擢,2,6204,zhuó
薹,2,6205,tái
鞡,2,6206,la
鞬,2,6207,jiān
薷,2,6208,rú
薰,2,6209,xūn
藓,2,6210,xiǎn
藁,2,6211,gǎo
檄,2,6212,xí
檩,2,6213,lǐn
懋,2,6214,mào
醢,2,6215,hǎi
翳,2,6216,yì
礅,2,6217,dūn
磴,2,6218,dèng
鹩,2,6219,liáo
龋,2,6220,qǔ
龌,2,6221,wò
豳,2,6222,bīn
壑,2,6223,hè
黻,2,6224,fú
嚏,2,6225,tì
嚅,2,6226,rú
蹑,2,6227,niè
蹒,2,6228,pán
蹊,2,6229,qī xī
蟥,2,6230,huáng
螬,2,6231,cáo
螵,2,6232,piāo
疃,2,6233,tuǎn
螳,2,6234,táng
蟑,2,6235,zhāng
嚓,2,6236,cā chā
羁,2,6237,jī
罽,2,6238,jì
罾,2,6239,zēng
嶷,2,6240,yí
黜,2,6241,chù
黝,2,6242,yǒu
髁,2,6243,kē
髀,2,6244,bì
镡,2,6245,chán tán
镢,2,6246,jué
镣,2,6247,liào
镦,2,6248,dūn
镧,2,6249,lán
镩,2,6250,cuān
镪,2,6251,qiāng
镫,2,6252,dèng
罅,2,6253,xià
黏,2,6254,nián
簌,2,6255,sù
篾,2,6256,miè
篼,2,6257,dōu
簖,2,6258,duàn
簋,2,6259,guǐ
鼢,2,6260,fén
黛,2,6261,dài
儡,2,6262,lěi
鹪,2,6263,jiāo
鼾,2,6264,hān
皤,2,6265,pó
魍,2,6266,wǎng
龠,2,6267,yuè
繇,2,6268,yóu
貘,2,6269,mò
邈,2,6270,miǎo
貔,2,6271,pí
臌,2,6272,gǔ
膻,2,6273,dàn shān
臆,2,6274,yì
臃,2,6275,yōng
鲼,2,6276,fèn
鲽,2,6277,dié
鳀,2,6278,tí
鳃,2,6279,sāi
鳅,2,6280,qiū
鳇,2,6281,huáng
鳊,2,6282,biān
螽,2,6283,zhōng
燮,2,6284,xiè
鹫,2,6285,jiù
襄,2,6286,xiāng
糜,2,6287,méi mí
縻,2,6288,mí
膺,2,6289,yīng
癍,2,6290,bān
麋,2,6291,mí
懑,2,6292,mèn
濡,2,6293,rú
濮,2,6294,pú
濞,2,6295,bì
濠,2,6296,háo
濯,2,6297,zhuó
蹇,2,6298,jiǎn
謇,2,6299,jiǎn
邃,2,6300,suì
襁,2,6301,qiǎng
檗,2,6302,bò
擘,2,6303,bò
孺,2,6304,rú
隳,2,6305,huī
嬷,2,6306,mó
蟊,2,6307,máo
鹬,2,6308,yù
鍪,2,6309,móu
鏊,2,6310,ào
鳌,2,6311,áo
鬈,2,6312,quán
鬃,2,6313,zōng
瞽,2,6314,gǔ
鞯,2,6315,jiān
鞨,2,6316,hé
鞫,2,6317,jū
鞧,2,6318,qiū
鞣,2,6319,róu
藜,2,6320,lí
藠,2,6321,jiào
藩,2,6322,fān
醪,2,6323,láo
蹙,2,6324,cù
礓,2,6325,jiāng
燹,2,6326,xiǎn
餮,2,6327,tiè
瞿,2,6328,qú
曛,2,6329,xūn
颢,2,6330,hào
曜,2,6331,yào
躇,2,6332,chú
蹚,2,6333,tāng
鹭,2,6334,lù
蟛,2,6335,péng
蟪,2,6336,huì
蟠,2,6337,pán
蟮,2,6338,shàn
鹮,2,6339,huán
黠,2,6340,xiá
黟,2,6341,yī
髅,2,6342,lóu
髂,2,6343,qià
镬,2,6344,huò
镭,2,6345,léi
镯,2,6346,zhuó
馥,2,6347,fù
簟,2,6348,diàn
簪,2,6349,zān
鼬,2,6350,yòu
雠,2,6351,chóu
艟,2,6352,chōng
鳎,2,6353,tǎ
鳏,2,6354,guān
鳐,2,6355,yáo
癞,2,6356,lài
癔,2,6357,yì
癜,2,6358,diàn
癖,2,6359,pǐ
糨,2,6360,jiàng
蹩,2,6361,bié
鎏,2,6362,liú
懵,2,6363,měng
彝,2,6364,yí
邋,2,6365,lā
鬏,2,6366,jiū
攉,2,6367,huō
攒,2,6368,cuán zǎn
鞲,2,6369,gōu
鞴,2,6370,bèi
藿,2,6371,huò
蘧,2,6372,qú
蘅,2,6373,héng
麓,2,6374,lù
醮,2,6375,jiào
醯,2,6376,xī
酃,2,6377,líng
霪,2,6378,yín
霭,2,6379,ǎi
霨,2,6380,wèi
黼,2,6381,fǔ
嚯,2,6382,huò
蹰,2,6383,chú
蹶,2,6384,jué juě
蹽,2,6385,liāo
蹼,2,6386,pǔ
蹴,2,6387,cù
蹾,2,6388,dūn
蹿,2,6389,cuān
蠖,2,6390,huò
蠓,2,6391,měng
蟾,2,6392,chán
蠊,2,6393,lián
黢,2,6394,qū
髋,2,6395,kuān
髌,2,6396,bìn
镲,2,6397,chǎ
籀,2,6398,zhòu
籁,2,6399,lài
齁,2,6400,hōu
魑,2,6401,chī
艨,2,6402,méng
鳓,2,6403,lè
鳔,2,6404,biào
鳕,2,6405,xuě
鳗,2,6406,mán
鳙,2,6407,yōng
麒,2,6408,qí
鏖,2,6409,áo
羸,2,6410,léi
㸆,2,6411,kào
瀚,2,6412,hàn
瀣,2,6413,xiè
瀛,2,6414,yíng
襦,2,6415,rú
谶,2,6416,chèn
襞,2,6417,bì
骥,2,6418,jì
缵,2,6419,zuǎn
瓒,2,6420,zàn
攘,2,6421,rǎng
蘩,2,6422,fán
蘖,2,6423,niè
醴,2,6424,lǐ
霰,2,6425,xiàn
酆,2,6426,fēng
矍,2,6427,jué
曦,2,6428,xī
躅,2,6429,zhú
鼍,2,6430,tuó
巉,2,6431,chán
黩,2,6432,dú
黥,2,6433,qíng
黪,2,6434,cǎn
镳,2,6435,biāo
镴,2,6436,là
黧,2,6437,lí
纂,2,6438,zuǎn
璺,2,6439,wèn
鼯,2,6440,wú
臜,2,6441,zā
鳜,2,6442,guì
鳝,2,6443,shàn
鳟,2,6444,zūn
獾,2,6445,huān
孀,2,6446,shuāng
骧,2,6447,xiāng
瓘,2,6448,guàn
鼙,2,6449,pí
醺,2,6450,xūn
礴,2,6451,bó
颦,2,6452,pín
曩,2,6453,nǎng
鳢,2,6454,lǐ
癫,2,6455,diān
麝,2,6456,shè
夔,2,6457,kuí
爝,2,6458,jué
灏,2,6459,hào
禳,2,6460,ráng
鐾,2,6461,bèi
羼,2,6462,chàn
蠡,2,6463,lí lǐ
耱,2,6464,mò
懿,2,6465,yì
蘸,2,6466,zhàn
鹳,2,6467,guàn
霾,2,6468,mái
氍,2,6469,qú
饕,2,6470,tāo
躐,2,6471,liè
髑,2,6472,dú
镵,2,6473,chán
穰,2,6474,ráng
饔,2,6475,yōng
鬻,2,6476,yù
鬟,2,6477,huán
趱,2,6478,zǎn
攫,2,6479,jué
攥,2,6480,zuàn
颧,2,6481,quán
躜,2,6482,zuān
鼹,2,6483,yǎn
癯,2,6484,qú
麟,2,6485,lín
蠲,2,6486,juān
蠹,2,6487,dù
躞,2,6488,xiè
衢,2,6489,qú
鑫,2,6490,xīn
灞,2,6491,bà
襻,2,6492,pàn
纛,2,6493,dào
鬣,2,6494,liè
攮,2,6495,nǎng
囔,2,6496,nāng
馕,2,6497,náng nǎng
戆,2,6498,gàng zhuàng
爨,2,6499,cuàn
齉,2,6500,nàng
亍,3,6501,chù
尢,3,6502,wāng
彳,3,6503,chì
卬,3,6504,áng
殳,3,6505,shū
𠙶,3,6506,ǒu
毌,3,6507,guàn
邘,3,6508,yú
戋,3,6509,jiān
圢,3,6510,tǐng
氕,3,6511,piē
伋,3,6512,jí
仝,3,6513,tóng
冮,3,6514,gāng
氿,3,6515,jiǔ
汈,3,6516,diāo
氾,3,6517,fán
忉,3,6518,dāo
宄,3,6519,guǐ
𬣙,3,6520,xū
讱,3,6521,rèn
扞,3,6522,hàn
圲,3,6523,qiān
圫,3,6524,tuō
芏,3,6525,dù
芃,3,6526,péng
朳,3,6527,bā
朸,3,6528,lì
𨙸,3,6529,qí
邨,3,6530,cūn
吒,3,6531,zhā
吖,3,6532,ā
屼,3,6533,wù
屾,3,6534,shēn
辿,3,6535,chān
钆,3,6536,gá
仳,3,6537,pǐ
伣,3,6538,qiàn
伈,3,6539,xǐn
癿,3,6540,bié
甪,3,6541,lù
邠,3,6542,bīn
犴,3,6543,àn hān
冱,3,6544,hù
邡,3,6545,fāng
闫,3,6546,yán
𬇕,3,6547,wàn
汋,3,6548,zhuó
䜣,3,6549,xīn
讻,3,6550,xiōng
𬣞,3,6551,zhǔ
孖,3,6552,zī
𬘓,3,6553,xún
纩,3,6554,kuàng
玒,3,6555,hóng
玓,3,6556,dì
玘,3,6557,qǐ
玚,3,6558,yáng
刬,3,6559,chàn
𫭟,3,6560,ōu qū
坜,3,6561,lì
坉,3,6562,tún
扽,3,6563,dèn
𫭢,3,6564,lǔn
坋,3,6565,fèn
扺,3,6566,zhǐ
㧑,3,6567,huī
毐,3,6568,ǎi
芰,3,6569,jì
芣,3,6570,fú
苊,3,6571,è
苉,3,6572,pǐ
芘,3,6573,bǐ
芴,3,6574,wù
芠,3,6575,wén
𫇭,3,6576,wěi
芤,3,6577,kōu
杕,3,6578,dì
杙,3,6579,yì
杄,3,6580,qiān
杧,3,6581,máng
杩,3,6582,mà
尪,3,6583,wāng
尨,3,6584,máng
轪,3,6585,dài
𫐄,3,6586,yuè
坒,3,6587,bì
芈,3,6588,mǐ
旴,3,6589,xū
旵,3,6590,chǎn
呙,3,6591,guō
㕮,3,6592,fǔ
岍,3,6593,qiān
𫵷,3,6594,lì
岠,3,6595,jù
岜,3,6596,bā
呇,3,6597,mèn
冏,3,6598,jiǒng
觃,3,6599,yàn
岙,3,6600,ào
伾,3,6601,pī
㑇,3,6602,zhòu
伭,3,6603,xián
佖,3,6604,bì
伲,3,6605,ní
佁,3,6606,yǐ
飏,3,6607,yáng
狃,3,6608,niǔ
闶,3,6609,kàng
汧,3,6610,qiān
汫,3,6611,jǐng
𣲘,3,6612,wǔ
𣲗,3,6613,wéi
沄,3,6614,yún
沘,3,6615,bǐ
𬇙,3,6616,bèi
汭,3,6617,ruì
㳇,3,6618,fù
沇,3,6619,yǎn
忮,3,6620,zhì
忳,3,6621,tún
忺,3,6622,xiān
𬣡,3,6623,jiàn
祃,3,6624,mà
诇,3,6625,xiòng
邲,3,6626,bì
诎,3,6627,qū
诐,3,6628,bì
屃,3,6629,xì
𫸩,3,6630,kōu
岊,3,6631,jié
阽,3,6632,diàn
䢺,3,6633,chū
阼,3,6634,zuò
妧,3,6635,yuán
妘,3,6636,yún
𨚕,3,6637,biàn
纮,3,6638,hóng
驲,3,6639,rì
𫘜,3,6640,wén
纻,3,6641,zhù
𬘘,3,6642,dǎn
𫘝,3,6643,jué
纼,3,6644,zhèn
玤,3,6645,bàng
玞,3,6646,fū
玱,3,6647,qiāng
玟,3,6648,wén
邽,3,6649,guī
邿,3,6650,shī
坥,3,6651,qū
坰,3,6652,jiōng
坬,3,6653,guà wā
坽,3,6654,líng
弆,3,6655,jǔ
耵,3,6656,dīng
䢼,3,6657,gōng
𦭜,3,6658,zhī
茋,3,6659,dǐ
苧,3,6660,níng
苾,3,6661,bì
苠,3,6662,mín
枅,3,6663,jī
㭎,3,6664,gāng
枘,3,6665,ruì
枍,3,6666,yì
矼,3,6667,gāng
矻,3,6668,kū
匼,3,6669,kē
𬨂,3,6670,qí
𬀩,3,6671,wěi
𬀪,3,6672,xiàn
旿,3,6673,wǔ
昇,3,6674,shēng
昄,3,6675,bǎn
昒,3,6676,hū
昈,3,6677,hù
咉,3,6678,yāng
咇,3,6679,bì
咍,3,6680,hāi
岵,3,6681,hù
岽,3,6682,dōng
岨,3,6683,jū qū
岞,3,6684,zuò
峂,3,6685,tóng
㟃,3,6686,sī
囷,3,6687,qūn
𬬩,3,6688,yì
钐,3,6689,shān shàn
钔,3,6690,mén
钖,3,6691,yáng
牥,3,6692,fāng
佴,3,6693,nài
垈,3,6694,dài
侁,3,6695,shēn
侹,3,6696,tǐng
佸,3,6697,huó
佺,3,6698,quán
隹,3,6699,zhuī
㑊,3,6700,yì
侂,3,6701,tuō
佽,3,6702,cì
侘,3,6703,chà
郈,3,6704,hòu
舠,3,6705,dāo
郐,3,6706,kuài
郃,3,6707,hé
攽,3,6708,bān
肭,3,6709,nà
肸,3,6710,xī
肷,3,6711,qiǎn
狉,3,6712,pī
狝,3,6713,xiǎn
饳,3,6714,duò
忞,3,6715,mín
於,3,6716,yū yú
炌,3,6717,kài
炆,3,6718,wén
泙,3,6719,píng
沺,3,6720,tián
泂,3,6721,jiǒng
泜,3,6722,zhī
泃,3,6723,jū
泇,3,6724,jiā
怊,3,6725,chāo
峃,3,6726,xué
穸,3,6727,xī
祋,3,6728,duì
祊,3,6729,bēng
𫍣,3,6730,tóng
𬣳,3,6731,hěn
𬩽,3,6732,xún
鸤,3,6733,shī
弢,3,6734,tāo
弨,3,6735,chāo
陑,3,6736,ér
𬮿,3,6737,gài
陎,3,6738,shū
𬯀,3,6739,jī
卺,3,6740,jǐn
乸,3,6741,nǎ
妭,3,6742,bá
姈,3,6743,líng
𫰛,3,6744,xíng
迳,3,6745,jìng
叕,3,6746,zhuó
𬳵,3,6747,pī
驵,3,6748,zǎng
𬳶,3,6749,jiōng
䌹,3,6750,jiǒng
驺,3,6751,zōu
𫠊,3,6752,xuán
绋,3,6753,fú
绐,3,6754,dài
砉,3,6755,huā
耔,3,6756,zǐ
㛃,3,6757,jié
玶,3,6758,píng
珇,3,6759,zǔ
珅,3,6760,shēn
𬍛,3,6761,lì
珋,3,6762,liǔ
玹,3,6763,xuán
珌,3,6764,bì
玿,3,6765,sháo
韨,3,6766,fú
垚,3,6767,yáo
垯,3,6768,da
垙,3,6769,guāng
垲,3,6770,kǎi
埏,3,6771,shān
垍,3,6772,jì
耇,3,6773,gǒu
鿍,3,6774,gàng
垎,3,6775,hè
垴,3,6776,nǎo
垟,3,6777,yáng
垞,3,6778,chá
挓,3,6779,zhā
垵,3,6780,ān
垏,3,6781,lǜ
拶,3,6782,zā zǎn
荖,3,6783,lǎo
荁,3,6784,huán
荙,3,6785,dá
荛,3,6786,ráo
茈,3,6787,cí zǐ
茽,3,6788,zhòng
荄,3,6789,gāi
茺,3,6790,chōng
𬜬,3,6791,màn
荓,3,6792,píng
茳,3,6793,jiāng
𦰡,3,6794,nà nuó
茛,3,6795,gèn
荭,3,6796,hóng
㭕,3,6797,qū
柷,3,6798,zhù
柃,3,6799,líng
柊,3,6800,zhōng
枹,3,6801,bāo
栐,3,6802,yǒng
柖,3,6803,sháo
郚,3,6804,wú
剅,3,6805,lóu
䴓,3,6806,shī
迺,3,6807,nǎi
厖,3,6808,máng
砆,3,6809,fū
砑,3,6810,yà
砄,3,6811,jué
耏,3,6812,ér nài
奓,3,6813,zhā
䶮,3,6814,yǎn
轵,3,6815,zhǐ
轷,3,6816,hū
轹,3,6817,lì
轺,3,6818,yáo
昺,3,6819,bǐng
𪾢,3,6820,xiàn
昽,3,6821,lóng
盷,3,6822,tián
咡,3,6823,èr
咺,3,6824,xuān
昳,3,6825,dié
昣,3,6826,zhěn
哒,3,6827,dā
昤,3,6828,líng
昫,3,6829,xù
昡,3,6830,xuàn
咥,3,6831,xì
昪,3,6832,biàn
虷,3,6833,gān hán
虸,3,6834,zǐ
哃,3,6835,tóng
峘,3,6836,huán
耑,3,6837,duān
峛,3,6838,liè
𪨰,3,6839,qū
峗,3,6840,wéi
峧,3,6841,jiāo
帡,3,6842,píng
钘,3,6843,xíng
𫓧,3,6844,fū
钜,3,6845,jù
𬬮,3,6846,chǎng
𬬱,3,6847,jīn
𬬭,3,6848,lún
钪,3,6849,kàng
钬,3,6850,huǒ
钭,3,6851,dǒu
矧,3,6852,shěn
秬,3,6853,jù
俫,3,6854,lái
舁,3,6855,yú
俜,3,6856,pīng
俙,3,6857,xī
俍,3,6858,liáng
垕,3,6859,hòu
衎,3,6860,kàn
舣,3,6861,yǐ
弇,3,6862,yǎn
侴,3,6863,chǒu
鸧,3,6864,cāng
䏡,3,6865,shì
胠,3,6866,qū
𦙶,3,6867,gǔ
胈,3,6868,bá
胩,3,6869,kǎ
胣,3,6870,chǐ
朏,3,6871,fěi
飐,3,6872,zhǎn
訄,3,6873,qiú
饻,3,6874,xī
庤,3,6875,zhì
疢,3,6876,chèn
炣,3,6877,kě
炟,3,6878,dá
㶲,3,6879,yòng
洭,3,6880,kuāng
洘,3,6881,kǎo
洓,3,6882,qì
洿,3,6883,wū
㳚,3,6884,xù
泚,3,6885,cǐ
浈,3,6886,zhēn
浉,3,6887,shī
洸,3,6888,guāng
洑,3,6889,fú
洢,3,6890,yī
洈,3,6891,wéi
洚,3,6892,jiàng
洺,3,6893,míng
洨,3,6894,xiáo
浐,3,6895,chǎn
㳘,3,6896,chōng
洴,3,6897,píng
洣,3,6898,mǐ
恔,3,6899,jiǎo
宬,3,6900,chéng
窀,3,6901,zhūn
扂,3,6902,diàn
袆,3,6903,huī
祏,3,6904,shí
祐,3,6905,yòu
祕,3,6906,mì
叚,3,6907,xiá
陧,3,6908,niè
陞,3,6909,shēng
娀,3,6910,sōng
姞,3,6911,jí
姱,3,6912,kuā
姤,3,6913,gòu
姶,3,6914,è
姽,3,6915,guǐ
枲,3,6916,xǐ
绖,3,6917,dié
骃,3,6918,yīn
𬘡,3,6919,yīn
𬳽,3,6920,shēn
𬘩,3,6921,tīng
𫄧,3,6922,yán
彖,3,6923,tuàn
骉,3,6924,biāo
恝,3,6925,jiá
珪,3,6926,guī
珛,3,6927,xiù
珹,3,6928,chéng
琊,3,6929,yá
玼,3,6930,cǐ
珖,3,6931,guāng
𪟝,3,6932,jì
珽,3,6933,tǐng
珦,3,6934,xiàng
珫,3,6935,chōng
珒,3,6936,jīn
𬍤,3,6937,xún
珢,3,6938,yín
珕,3,6939,lì
珝,3,6940,xǔ
𫭼,3,6941,láo
埗,3,6942,bù
垾,3,6943,hàn
垺,3,6944,fú
埆,3,6945,què
垿,3,6946,xù
埌,3,6947,làng
埇,3,6948,yǒng
莰,3,6949,kǎn
茝,3,6950,chǎi
𬜯,3,6951,liǎng
鄀,3,6952,ruò
莶,3,6953,xiān
莝,3,6954,cuò
䓖,3,6955,qióng
莙,3,6956,jūn
栻,3,6957,shì
桠,3,6958,yā
𬂩,3,6959,jiā
桄,3,6960,guāng guàng
梠,3,6961,lǚ
栴,3,6962,zhān
梴,3,6963,chān
栒,3,6964,xún
酎,3,6965,zhòu
酏,3,6966,yǐ
𫠆,3,6967,kuǐ
砵,3,6968,bō
砠,3,6969,jū
砫,3,6970,zhù
砬,3,6971,lá
硁,3,6972,kēng
恧,3,6973,nǜ
翃,3,6974,hóng
郪,3,6975,qī
𨐈,3,6976,guāng
辀,3,6977,zhōu
辁,3,6978,quán
𬌗,3,6979,hé
剕,3,6980,fèi
赀,3,6981,zī
哢,3,6982,lòng
晅,3,6983,xuǎn
晊,3,6984,zhì
唝,3,6985,hǒng
哳,3,6986,zhā
哱,3,6987,bō
冔,3,6988,xǔ
晔,3,6989,yè
晐,3,6990,gāi
晖,3,6991,huī
畖,3,6992,wā
蚄,3,6993,fāng
蚆,3,6994,bā
𫑡,3,6995,méng
帱,3,6996,chóu dào
崁,3,6997,kàn
峿,3,6998,wú
𪨶,3,6999,shē
崄,3,7000,xiǎn
帨,3,7001,shuì
崀,3,7002,làng
赆,3,7003,jìn
𬬸,3,7004,shù
钷,3,7005,pǒ
𬬻,3,7006,lú
𬬹,3,7007,shén
𬬿,3,7008,zhāo
𬭁,3,7009,mǔ
眚,3,7010,shěng
甡,3,7011,shēn
笫,3,7012,zǐ
倻,3,7013,yē
倴,3,7014,bèn
脩,3,7015,xiū
倮,3,7016,luǒ
倕,3,7017,chuí
倞,3,7018,jìng
𫢸,3,7019,dàn
倓,3,7020,tán
倧,3,7021,zōng
衃,3,7022,pēi
虒,3,7023,sī
舭,3,7024,bǐ
舯,3,7025,zhōng
舥,3,7026,pā
瓞,3,7027,dié
鬯,3,7028,chàng
鸰,3,7029,líng
脎,3,7030,sà
朓,3,7031,tiǎo
胲,3,7032,hǎi
虓,3,7033,xiāo
鱽,3,7034,dāo
狴,3,7035,bì
峱,3,7036,náo
狻,3,7037,suān
眢,3,7038,yuān
𫗧,3,7039,sù
勍,3,7040,qíng
痄,3,7041,zhà
疰,3,7042,zhù
痃,3,7043,xuán
竘,3,7044,qǔ
羖,3,7045,gǔ
羓,3,7046,bā
桊,3,7047,juàn
敉,3,7048,mǐ
烠,3,7049,huí
烔,3,7050,tóng
烶,3,7051,tǐng
烻,3,7052,shān
𬊈,3,7053,xún
涍,3,7054,xiào
浡,3,7055,bó
浭,3,7056,gēng
浬,3,7057,lǐ
涄,3,7058,pīng
涢,3,7059,yún
涐,3,7060,é
浰,3,7061,lì liàn
浟,3,7062,yóu
浛,3,7063,hán
浼,3,7064,měi
浲,3,7065,féng
涘,3,7066,sì
悈,3,7067,jiè
悃,3,7068,kǔn
悢,3,7069,liàng
𬒈,3,7070,què
宧,3,7071,yí
窅,3,7072,yǎo
窊,3,7073,wā
窎,3,7074,diào
