//TBCL/Level 1
皇上[皇上]	huángshang	[TBCL7]
皇室[皇室]	huángshì	[TBCL7]
皇太后[皇太后]	huángtàihòu	[TBCL7]
荒芜[荒蕪]	huāngwú	[TBCL7]
晦暗[晦暗]	huì'àn	[TBCL7]
汇编[彙編]	huìbiān	[TBCL7]
回荡[迴盪]	huídàng	[TBCL7]
悔改[悔改]	huǐgǎi	[TBCL7]
悔恨[悔恨]	huǐhèn	[TBCL7]
毁坏[毀壞]	huǐhuài	[TBCL7]
挥霍[揮霍]	huīhuò	[TBCL7]
汇集[匯集]	huìjí	[TBCL7]
会见[會見]	huìjiàn	[TBCL7]
灰烬[灰燼]	huījìn	[TBCL7]
回敬[回敬]	huíjìng	[TBCL7]
回绝[回絕]	huíjué	[TBCL7]
汇票[匯票]	huìpiào	[TBCL7]
挥洒[揮灑]	huīsǎ	[TBCL7]
回声[回聲]	huíshēng	[TBCL7]
回溯[回溯]	huísù	[TBCL7]
毁损[毀損]	huǐsǔn	[TBCL7]
会同[會同]	huìtóng	[TBCL7]
麾下[麾下]	huīxià	[TBCL7]
回响[迴響]	huíxiǎng	迴響/回響 [huíxiǎng][TBCL7]
回响[回響]	huíxiǎng	迴響/回響 [huíxiǎng][TBCL7]
诙谐[詼諧]	huīxié	[TBCL7]
会心[會心]	huìxīn	[TBCL7]
回旋[迴旋]	huíxuán	[TBCL7]
慧眼[慧眼]	huìyǎn	[TBCL7]
辉映[輝映]	huīyìng	[TBCL7]
毁于一旦[毀於一旦]	huǐyúyīdàn	[TBCL7]
挥之不去[揮之不去]	huīzhībùqù	[TBCL7]
回路[迴路]	huílù	[TBCL7]
混沌[混沌]	hùndùn	[TBCL7]
魂魄[魂魄]	húnpò	[TBCL7]
浑然[渾然]	húnrán	[TBCL7]
混入[混入]	hùnrù	[TBCL7]
浑身解数[渾身解數]	húnshēnjiěshù	[TBCL7]
昏睡[昏睡]	hūnshuì	[TBCL7]
婚约[婚約]	hūnyuē	[TBCL7]
混浊[混濁]	hùnzhuó	[TBCL7]
活蹦乱跳[活蹦亂跳]	huóbèngluàntiào	[TBCL7]
火柴[火柴]	huǒchái	[TBCL7]
豁达[豁達]	huòdá	[TBCL7]
祸福[禍福]	huòfú	[TBCL7]
祸害[禍害]	huòhai	[TBCL7]
火红[火紅]	huǒhóng	[TBCL7]
伙计[夥計]	huǒjì	夥計/伙計 [huǒjì][TBCL7]
伙计[伙計]	huǒjì	夥計/伙計 [huǒjì][TBCL7]
活灵活现[活靈活現]	huólínghuóxiàn	[TBCL7]
活路[活路]	huólù	[TBCL7]
火炉[火爐]	huǒlú	[TBCL7]
火冒三丈[火冒三丈]	huǒmàosānzhàng	[TBCL7]
豁然开朗[豁然開朗]	huòránkāilǎng	[TBCL7]
火热[火熱]	huǒrè	[TBCL7]
货色[貨色]	huòsè	[TBCL7]
伙食[伙食]	huǒshi	[TBCL7]
火势[火勢]	huǒshì	[TBCL7]
火速[火速]	huǒsù	[TBCL7]
获悉[獲悉]	huòxī	[TBCL7]
火星[火星]	huǒxīng	[TBCL7]
火药[火藥]	huǒyào	[TBCL7]
获益[獲益]	huòyì	[TBCL7]
获益良多[獲益良多]	huòyìliángduō	[TBCL7]
激昂[激昂]	jī'áng	[TBCL7]
羁绊[羈絆]	jībàn	[TBCL7]
计策[計策]	jìcè	[TBCL7]
积存[積存]	jīcún	[TBCL7]
集大成[集大成]	jídàchéng	[TBCL7]
既得利益[既得利益]	jìdélìyì	[TBCL7]
基调[基調]	jīdiào	[TBCL7]
悸动[悸動]	jìdòng	[TBCL7]
机动[機動]	jīdòng	[TBCL7]
嫉恶如仇[嫉惡如仇]	jí'èrúchóu	[TBCL7]
激愤[激憤]	jīfèn	[TBCL7]
讥讽[譏諷]	jīfèng	[TBCL7]
急功近利[急功近利]	jígōngjìnlì	[TBCL7]
机关枪[機關槍]	jīguānqiāng	[TBCL7]
饥荒[饑荒]	jīhuāng	[TBCL7]
岌岌可危[岌岌可危]	jíjíkěwéi	[TBCL7]
机警[機警]	jījǐng	[TBCL7]
急剧[急劇]	jíjù	[TBCL7]
急遽[急遽]	jíjù	[TBCL7]
寄居[寄居]	jìjū	[TBCL7]
饥渴[飢渴]	jīkě	[TBCL7]
疾苦[疾苦]	jíkǔ	[TBCL7]
击垮[擊垮]	jíkuǎ	[TBCL7]
击溃[擊潰]	jíkuì	[TBCL7]
伎俩[伎倆]	jìliǎng	[TBCL7]
计量[計量]	jìliáng	計量 [jìliáng/jìliàng][TBCL7]
计量[計量]	jìliàng	計量 [jìliáng/jìliàng][TBCL7]
机灵[機靈]	jīlíng	[TBCL7]
鸡毛蒜皮[雞毛蒜皮]	jīmáosuànpí	[TBCL7]
机敏[機敏]	jīmǐn	[TBCL7]
积木[積木]	jīmù	[TBCL7]
鸡皮疙瘩[雞皮疙瘩]	jīpígēda	[TBCL7]
急迫[急迫]	jípò	[TBCL7]
击破[擊破]	jípò	[TBCL7]
记取[記取]	jìqǔ	[TBCL7]
极权[極權]	jíquán	[TBCL7]
激赏[激賞]	jīshǎng	[TBCL7]
跻身[躋身]	jīshēn	[TBCL7]
寄生[寄生]	jìshēng	[TBCL7]
寄生虫[寄生蟲]	jìshēngchóng	[TBCL7]
计数[計數]	jìshǔ	[TBCL7]
奇数[奇數]	jīshù	[TBCL7]
积水[積水]	jīshuǐ	[TBCL7]
激素[激素]	jīsù	[TBCL7]
击退[擊退]	jítuì	[TBCL7]
寄望[寄望]	jìwàng	[TBCL7]
鸡尾酒[雞尾酒]	jīwěijiǔ	[TBCL7]
吉祥[吉祥]	jíxiáng	[TBCL7]
即兴[即興]	jíxìng	[TBCL7]
记性[記性]	jìxìng	[TBCL7]
积雪[積雪]	jīxuě	[TBCL7]
积压[積壓]	jīyā	[TBCL7]
记忆犹新[記憶猶新]	jìyìyóuxīn	[TBCL7]
觊觎[覬覦]	jìyú	[TBCL7]
际遇[際遇]	jìyù	[TBCL7]
寄予[寄予]	jìyǔ	[TBCL7]
机遇[機遇]	jīyù	[TBCL7]
纪元[紀元]	jìyuán	[TBCL7]
激增[激增]	jīzēng	[TBCL7]
激战[激戰]	jīzhàn	[TBCL7]
急转直下[急轉直下]	jízhuǎnzhíxià	[TBCL7]
基准[基準]	jīzhǔn	[TBCL7]
假扮[假扮]	jiǎbàn	[TBCL7]
家常[家常]	jiācháng	[TBCL7]
家常便饭[家常便飯]	jiāchángbiànfàn	[TBCL7]
家畜[家畜]	jiāchù	[TBCL7]
夹带[夾帶]	jiádài	[TBCL7]
夹攻[夾攻]	jiágōng	[TBCL7]
加害[加害]	jiāhài	[TBCL7]
佳话[佳話]	jiāhuà	[TBCL7]
夹击[夾擊]	jiájí	[TBCL7]
家计[家計]	jiājì	[TBCL7]
假借[假借]	jiǎjiè	[TBCL7]
家居[家居]	jiājū	[TBCL7]
假冒[假冒]	jiǎmào	[TBCL7]
家门[家門]	jiāmén	[TBCL7]
假名[假名]	jiǎmíng	[TBCL7]
家破人亡[家破人亡]	jiāpòrénwáng	[TBCL7]
驾轻就熟[駕輕就熟]	jiàqīngjiùshóu	[TBCL7]
佳人[佳人]	jiārén	[TBCL7]
架势[架勢]	jiàshì	[TBCL7]
假说[假說]	jiǎshuō	[TBCL7]
枷锁[枷鎖]	jiāsuǒ	[TBCL7]
家徒四壁[家徒四壁]	jiātúsìbì	[TBCL7]
价位[價位]	jiàwèi	[TBCL7]
家务事[家務事]	jiāwùshì	[TBCL7]
加薪[加薪]	jiāxīn	[TBCL7]
嘉许[嘉許]	jiāxǔ	[TBCL7]
佳肴[佳餚]	jiāyáo	[TBCL7]
家业[家業]	jiāyè	[TBCL7]
假意[假意]	jiǎyì	[TBCL7]
加油添醋[加油添醋]	jiāyóutiāncù	[TBCL7]
家喻户晓[家喻戶曉]	jiāyùhùxiǎo	[TBCL7]
驾照[駕照]	jiàzhào	[TBCL7]
佳作[佳作]	jiāzuò	[TBCL7]
溅[濺]	jiàn	[TBCL7]
鉴[鑑]	jiàn	[TBCL7]
碱[鹼]	jiǎn	[TBCL7]
剪报[剪報]	jiǎnbào	[TBCL7]
兼备[兼備]	jiānbèi	[TBCL7]
箭步[箭步]	jiànbù	[TBCL7]
见不得人[見不得人]	jiànbùdérén	[TBCL7]
剪裁[剪裁]	jiǎncái	[TBCL7]
监察[監察]	jiānchá	[TBCL7]
兼差[兼差]	jiānchāi	[TBCL7]
奸臣[奸臣]	jiānchén	[TBCL7]
兼程[兼程]	jiānchéng	[TBCL7]
坚称[堅稱]	jiānchēng	[TBCL7]
渐次[漸次]	jiàncì	[TBCL7]
见地[見地]	jiàndì	[TBCL7]
间断[間斷]	jiànduàn	[TBCL7]
舰队[艦隊]	jiànduì	[TBCL7]
见怪不怪[見怪不怪]	jiànguàibùguài	[TBCL7]
监护人[監護人]	jiānhùrén	[TBCL7]
健将[健將]	jiànjiàng	[TBCL7]
监禁[監禁]	jiānjìn	[TBCL7]
检举[檢舉]	jiǎnjǔ	[TBCL7]
艰巨[艱鉅]	jiānjù	[TBCL7]
监牢[監牢]	jiānláo	[TBCL7]
简略[簡略]	jiǎnlüè	[TBCL7]
歼灭[殲滅]	jiānmiè	[TBCL7]
简明[簡明]	jiǎnmíng	[TBCL7]
缄默[緘默]	jiānmò	[TBCL7]
俭朴[儉樸]	jiǎnpú	[TBCL7]
简朴[簡樸]	jiǎnpú	[TBCL7]
坚韧[堅韌]	jiānrèn	[TBCL7]
坚忍[堅忍]	jiānrěn	[TBCL7]
艰涩[艱澀]	jiānsè	[TBCL7]
鉴赏[鑑賞]	jiànshǎng	[TBCL7]
健身[健身]	jiànshēn	[TBCL7]
捡拾[撿拾]	jiǎnshí	[TBCL7]
坚实[堅實]	jiānshí	[TBCL7]
尖酸[尖酸]	jiānsuān	[TBCL7]
减损[減損]	jiǎnsǔn	[TBCL7]
践踏[踐踏]	jiàntà	[TBCL7]
健忘[健忘]	jiànwàng	[TBCL7]
见效[見效]	jiànxiào	[TBCL7]
健行[健行]	jiànxíng	[TBCL7]
建言[建言]	jiànyán	[TBCL7]
简要[簡要]	jiǎnyào	[TBCL7]
检阅[檢閱]	jiǎnyuè	[TBCL7]
健在[健在]	jiànzài	[TBCL7]
奸诈[奸詐]	jiānzhà	[TBCL7]
健壮[健壯]	jiànzhuàng	[TBCL7]
强[強]	jiàng	[TBCL7]
江河日下[江河日下]	jiānghérìxià	[TBCL7]
疆界[疆界]	jiāngjiè	[TBCL7]
将士[將士]	jiàngshì	[TBCL7]
讲授[講授]	jiǎngshòu	[TBCL7]
江水[江水]	jiāngshuǐ	[TBCL7]
疆土[疆土]	jiāngtǔ	[TBCL7]
疆域[疆域]	jiāngyù	[TBCL7]
奖章[獎章]	jiǎngzhāng	[TBCL7]
奖状[獎狀]	jiǎngzhuàng	[TBCL7]
娇[嬌]	jiāo	[TBCL7]
交保[交保]	jiāobǎo	[TBCL7]
脚本[腳本]	jiǎoběn	[TBCL7]
交差[交差]	jiāochāi	[TBCL7]
交叠[交疊]	jiāodié	[TBCL7]
校对[校對]	jiàoduì	[TBCL7]
交锋[交鋒]	jiāofēng	[TBCL7]
教父[教父]	jiàofù	[TBCL7]
教化[教化]	jiàohuà	[TBCL7]
叫唤[叫喚]	jiàohuàn	[TBCL7]
交会[交會]	jiāohuì	[TBCL7]
搅和[攪和]	jiǎohuò	[TBCL7]
交加[交加]	jiāojiā	[TBCL7]
矫健[矯健]	jiǎojiàn	[TBCL7]
缴交[繳交]	jiǎojiāo	[TBCL7]
交界[交界]	jiāojiè	[TBCL7]
绞尽脑汁[絞盡腦汁]	jiǎojìnnǎozhī	[TBCL7]
焦距[焦距]	jiāojù	[TBCL7]
角力[角力]	jiǎolì	[TBCL7]
较量[較量]	jiàoliàng	[TBCL7]
缴纳[繳納]	jiǎonà	[TBCL7]
交配[交配]	jiāopèi	[TBCL7]
交融[交融]	jiāoróng	[TBCL7]
教士[教士]	jiàoshì	[TBCL7]
脚踏实地[腳踏實地]	jiǎotàshídì	[TBCL7]
叫嚣[叫囂]	jiàoxiāo	[TBCL7]
郊游[郊遊]	jiāoyóu	[TBCL7]
狡诈[狡詐]	jiǎozhà	[TBCL7]
脚掌[腳掌]	jiǎozhǎng	[TBCL7]
教主[教主]	jiàozhǔ	[TBCL7]
胶着[膠著]	jiāozhuó	[TBCL7]
叫座[叫座]	jiàozuò	[TBCL7]
介[介]	jiè	[TBCL7]
结案[結案]	jié'àn	[TBCL7]
结伴[結伴]	jiébàn	[TBCL7]
戒备[戒備]	jièbèi	[TBCL7]
揭穿[揭穿]	jiēchuān	[TBCL7]
皆大欢喜[皆大歡喜]	jiēdàhuānxǐ	[TBCL7]
借贷[借貸]	jièdài	[TBCL7]
芥蒂[芥蒂]	jièdì	[TBCL7]
截断[截斷]	jiéduàn	[TBCL7]
街坊[街坊]	jiēfāng	[TBCL7]
接缝[接縫]	jiēfèng	[TBCL7]
借故[藉故]	jiègù	[TBCL7]
解雇[解雇]	jiěgù	[TBCL7]
节骨眼[節骨眼]	jiéguyǎn	[TBCL7]
接管[接管]	jiēguǎn	[TBCL7]
接轨[接軌]	jiēguǐ	[TBCL7]
解惑[解惑]	jiěhuò	[TBCL7]
接济[接濟]	jiējì	[TBCL7]
竭尽[竭盡]	jiéjìn	[TBCL7]
借镜[借鏡]	jièjìng	[TBCL7]
拮据[拮据]	jiéjū	[TBCL7]
接口[接口]	jiēkǒu	[TBCL7]
竭力[竭力]	jiélì	[TBCL7]
戒律[戒律]	jièlǜ	[TBCL7]
睫毛[睫毛]	jiémáo	[TBCL7]
节拍[節拍]	jiépāi	[TBCL7]
解剖[解剖]	jiěpǒu	[TBCL7]
接洽[接洽]	jiēqià	[TBCL7]
戒慎[戒慎]	jièshèn	[TBCL7]
揭示[揭示]	jiēshì	[TBCL7]
借宿[借宿]	jièsù	[TBCL7]
接听[接聽]	jiētīng	[TBCL7]
解围[解圍]	jiěwéi	[TBCL7]
揭晓[揭曉]	jiēxiǎo	[TBCL7]
接续[接續]	jiēxù	[TBCL7]
戒严[戒嚴]	jièyán	[TBCL7]
街友[街友]	jiēyǒu	[TBCL7]
结语[結語]	jiéyǔ	[TBCL7]
介于[介於]	jièyú	[TBCL7]
接掌[接掌]	jiēzhǎng	[TBCL7]
借重[借重]	jièzhòng	[TBCL7]
接踵而来[接踵而來]	jiēzhǒng'érlái	[TBCL7]
接踵而至[接踵而至]	jiēzhǒng'érzhì	[TBCL7]
借助[借助]	jièzhù	[TBCL7]
借助[藉助]	jièzhù	[TBCL7]
揭橥[揭櫫]	jiēzhū	[TBCL7]
谨[謹]	jǐn	[TBCL7]
进逼[進逼]	jìnbī	[TBCL7]
金碧辉煌[金碧輝煌]	jīnbìhuīhuáng	[TBCL7]
禁不起[禁不起]	jīnbùqǐ	[TBCL7]
进餐[進餐]	jìncān	[TBCL7]
进场[進場]	jìncháng	[TBCL7]
晋朝[晉朝]	jìncháo	[TBCL7]
矜持[矜持]	jīnchí	[TBCL7]
紧凑[緊湊]	jǐncòu	[TBCL7]
金刚[金剛]	jīngāng	[TBCL7]
禁锢[禁錮]	jìngù	[TBCL7]
筋骨[筋骨]	jīngǔ	[TBCL7]
金光闪闪[金光閃閃]	jīnguāngshǎnshǎn	[TBCL7]
晋见[晉見]	jìnjiàn	[TBCL7]
近郊[近郊]	jìnjiāo	[TBCL7]
进阶[進階]	jìnjiē	[TBCL7]
紧接[緊接]	jǐnjiē	[TBCL7]
斤斤计较[斤斤計較]	jīnjīnjìjiào	[TBCL7]
津津乐道[津津樂道]	jīnjīnlèdào	[TBCL7]
紧邻[緊鄰]	jǐnlín	[TBCL7]
禁令[禁令]	jìnlìng	[TBCL7]
筋疲力竭[筋疲力竭]	jīnpílìjié	[TBCL7]
筋疲力尽[筋疲力盡]	jīnpílìjìn	[TBCL7]
尽其所能[盡其所能]	jìnqísuǒnéng	[TBCL7]
近亲[近親]	jìnqīn	[TBCL7]
进取[進取]	jìnqǔ	[TBCL7]
锦上添花[錦上添花]	jǐnshàngtiānhuā	[TBCL7]
晋升[晉升]	jìnshēng	[TBCL7]
进士[進士]	jìnshì	[TBCL7]
尽失[盡失]	jìnshī	[TBCL7]
谨守[謹守]	jǐnshǒu	[TBCL7]
紧缩[緊縮]	jǐnsuō	[TBCL7]
进退两难[進退兩難]	jìntuìliǎngnán	[TBCL7]
尽兴[盡興]	jìnxìng	[TBCL7]
浸淫[浸淫]	jìnyín	[TBCL7]
金银财宝[金銀財寶]	jīnyíncáibǎo	[TBCL7]
近在咫尺[近在咫尺]	jìnzàizhǐchǐ	[TBCL7]
尽责[盡責]	jìnzé	[TBCL7]
紧张兮兮[緊張兮兮]	jǐnzhāngxīxī	[TBCL7]
尽忠[盡忠]	jìnzhōng	[TBCL7]
紧追不舍[緊追不捨]	jǐnzhuībùshě	[TBCL7]
茎[莖]	jīng	[TBCL7]
精兵[精兵]	jīngbīng	[TBCL7]
惊诧[驚詫]	jīngchà	[TBCL7]
警车[警車]	jǐngchē	[TBCL7]
京城[京城]	jīngchéng	[TBCL7]
境地[境地]	jìngdì	[TBCL7]
惊动[驚動]	jīngdòng	[TBCL7]
惊愕[驚愕]	jīng'è	[TBCL7]
精光[精光]	jīngguāng	[TBCL7]
惊惶[驚惶]	jīnghuáng	[TBCL7]
惊慌失措[驚慌失措]	jīnghuāngshīcuò	[TBCL7]
惊魂[驚魂]	jīnghún	[TBCL7]
荆棘[荊棘]	jīngjí	[TBCL7]
警戒[警戒]	jǐngjiè	[TBCL7]
兢兢业业[兢兢業業]	jīngjīngyèyè	[TBCL7]
井井有条[井井有條]	jǐngjǐngyǒutiáo	[TBCL7]
惊惧[驚懼]	jīngjù	[TBCL7]
惊觉[驚覺]	jīngjué	[TBCL7]
境况[境況]	jìngkuàng	[TBCL7]
景况[景況]	jǐngkuàng	[TBCL7]
精良[精良]	jīngliáng	[TBCL7]
精灵[精靈]	jīnglíng	[TBCL7]
痉挛[痙攣]	jìngluán	[TBCL7]
静脉[靜脈]	jìngmài	[TBCL7]
静谧[靜謐]	jìngmì	[TBCL7]
经年累月[經年累月]	jīngniánlěiyuè	[TBCL7]
精辟[精闢]	jīngpì	[TBCL7]
精疲力竭[精疲力竭]	jīngpílìjié	[TBCL7]
精疲力尽[精疲力盡]	jīngpílìjìn	[TBCL7]
晶片[晶片]	jīngpiàn	[TBCL7]
精巧[精巧]	jīngqiǎo	[TBCL7]
井然有序[井然有序]	jǐngrányǒuxù	[TBCL7]
精锐[精銳]	jīngruì	[TBCL7]
经商[經商]	jīngshāng	[TBCL7]
精神抖擞[精神抖擻]	jīngshéndǒusǒu	[TBCL7]
京师[京師]	jīngshī	[TBCL7]
经书[經書]	jīngshū	[TBCL7]
井水[井水]	jǐngshuǐ	[TBCL7]
惊涛骇浪[驚濤駭浪]	jīngtáohàilàng	[TBCL7]
惊天动地[驚天動地]	jīngtiāndòngdì	[TBCL7]
经文[經文]	jīngwén	[TBCL7]
竞相[競相]	jìngxiāng	[TBCL7]
惊心动魄[驚心動魄]	jīngxīndòngpò	[TBCL7]
惊艳[驚豔]	jīngyàn	[TBCL7]
敬仰[敬仰]	jìngyǎng	[TBCL7]
景仰[景仰]	jǐngyǎng	[TBCL7]
敬业[敬業]	jìngyè	[TBCL7]
精益求精[精益求精]	jīngyìqiújīng	[TBCL7]
晶莹[晶瑩]	jīngyíng	[TBCL7]
境遇[境遇]	jìngyù	[TBCL7]
精于[精於]	jīngyú	[TBCL7]
精湛[精湛]	jīngzhàn	[TBCL7]
景致[景致]	jǐngzhì	[TBCL7]
迳自[逕自]	jìngzì	[TBCL7]
惊呆[驚呆]	jīngdāi	[TBCL7]
窘[窘]	jiǒng	[TBCL7]
窘境[窘境]	jiǒngjìng	[TBCL7]
窘迫[窘迫]	jiǒngpò	[TBCL7]
迥然不同[迥然不同]	jiǒngránbùtóng	[TBCL7]
迥异[迥異]	jiǒngyì	[TBCL7]
玖[玖]	jiǔ	[TBCL7]
揪[揪]	jiū	[TBCL7]
纠葛[糾葛]	jiūgé	[TBCL7]
救济[救濟]	jiùjì	[TBCL7]
纠结[糾結]	jiūjié	[TBCL7]
久留[久留]	jiǔliú	[TBCL7]
就寝[就寢]	jiùqǐn	[TBCL7]
就事论事[就事論事]	jiùshìlùnshì	[TBCL7]
九霄云外[九霄雲外]	jiǔxiāoyúnwài	[TBCL7]
救星[救星]	jiùxīng	[TBCL7]
就绪[就緒]	jiùxù	[TBCL7]
极为[極為]	jíwéi	[TBCL7]
菊[菊]	jú	[TBCL7]
巨[鉅]	jù	[TBCL7]
锯[鋸]	jù	[TBCL7]
局促[侷促]	júcù	[TBCL7]
句点[句點]	jùdiǎn	[TBCL7]
巨额[鉅額]	jù'é	[TBCL7]
举凡[舉凡]	jǔfán	[TBCL7]
飓风[颶風]	jùfēng	[TBCL7]
居高临下[居高臨下]	jūgāolínxià	[TBCL7]
拘禁[拘禁]	jūjìn	[TBCL7]
拘谨[拘謹]	jūjǐn	[TBCL7]
聚精会神[聚精會神]	jùjīnghuìshén	[TBCL7]
聚落[聚落]	jùluò	[TBCL7]
举目[舉目]	jǔmù	[TBCL7]
拘泥[拘泥]	jūnì	[TBCL7]
据实[據實]	jùshí	[TBCL7]
举世闻名[舉世聞名]	jǔshìwénmíng	[TBCL7]
局外人[局外人]	júwàirén	[TBCL7]
据悉[據悉]	jùxī	[TBCL7]
巨细靡遗[鉅細靡遺]	jùxìmǐyí	[TBCL7]
居心[居心]	jūxīn	[TBCL7]
巨著[巨著]	jùzhù	[TBCL7]
圈[圈]	juàn	[TBCL7]
倦怠[倦怠]	juàndài	[TBCL7]
眷恋[眷戀]	juànliàn	[TBCL7]
眷属[眷屬]	juànshǔ	[TBCL7]
捐献[捐獻]	juānxiàn	[TBCL7]
绝顶[絕頂]	juédǐng	[TBCL7]
决斗[決鬥]	juédòu	[TBCL7]
绝技[絕技]	juéjì	[TBCL7]
绝迹[絕跡]	juéjī	[TBCL7]
绝境[絕境]	juéjìng	[TBCL7]
决裂[決裂]	juéliè	[TBCL7]
绝伦[絕倫]	juélún	[TBCL7]
攫取[攫取]	juéqǔ	[TBCL7]
决然[決然]	juérán	[TBCL7]
绝少[絕少]	juéshǎo	[TBCL7]
爵位[爵位]	juéwèi	[TBCL7]
绝无仅有[絕無僅有]	juéwújǐnyǒu	[TBCL7]
决意[決意]	juéyì	[TBCL7]
绝招[絕招]	juézhāo	[TBCL7]
绝症[絕症]	juézhèng	[TBCL7]
军备[軍備]	jūnbèi	[TBCL7]
军阀[軍閥]	jūnfá	[TBCL7]
军法[軍法]	jūnfǎ	[TBCL7]
军舰[軍艦]	jūnjiàn	[TBCL7]
骏马[駿馬]	jùnmǎ	[TBCL7]
俊美[俊美]	jùnměi	[TBCL7]
俊俏[俊俏]	jùnqiào	[TBCL7]
军士[軍士]	jūnshì	[TBCL7]
军心[軍心]	jūnxīn	[TBCL7]
军营[軍營]	jūnyíng	[TBCL7]
军政[軍政]	jūnzhèng	[TBCL7]
据以[據以]	jùyǐ	[TBCL7]
开采[開採]	kāicǎi	[TBCL7]
开场白[開場白]	kāichángbái	[TBCL7]
开导[開導]	kāidǎo	[TBCL7]
开工[開工]	kāigōng	[TBCL7]
开垦[開墾]	kāikěn	[TBCL7]
开口[開口]	kāikǒu	[TBCL7]
开溜[開溜]	kāiliū	[TBCL7]
开路[開路]	kāilù	[TBCL7]
开门见山[開門見山]	kāiménjiànshān	[TBCL7]
楷模[楷模]	kǎimó	[TBCL7]
开窍[開竅]	kāiqiào	[TBCL7]
慨然[慨然]	kǎirán	[TBCL7]
开通[開通]	kāitōng	[TBCL7]
开脱[開脫]	kāituō	[TBCL7]
开宗明义[開宗明義]	kāizōngmíngyì	[TBCL7]
砍伐[砍伐]	kǎnfā	[TBCL7]
看管[看管]	kānguǎn	[TBCL7]
侃侃而谈[侃侃而談]	kǎnkǎn'értán	[TBCL7]
坎坷[坎坷]	kǎnkě	[TBCL7]
看准[看準]	kànzhǔn	[TBCL7]
炕[炕]	kàng	[TBCL7]
亢奋[亢奮]	kàngfèn	[TBCL7]
抗衡[抗衡]	kànghéng	[TBCL7]
抗生素[抗生素]	kàngshēngsù	[TBCL7]
靠不住[靠不住]	kàobùzhù	[TBCL7]
拷打[拷打]	kǎodǎ	[TBCL7]
考古[考古]	kǎogǔ	[TBCL7]
考核[考核]	kǎohé	[TBCL7]
靠拢[靠攏]	kàolǒng	[TBCL7]
靠山[靠山]	kàoshān	[TBCL7]
犒赏[犒賞]	kàoshǎng	[TBCL7]
克敌[克敵]	kèdí	[TBCL7]
刻骨铭心[刻骨銘心]	kègǔmíngxīn	[TBCL7]
窠臼[窠臼]	kējiù	[TBCL7]
科举[科舉]	kējǔ	[TBCL7]
苛刻[苛刻]	kēkè	[TBCL7]
可兰经[可蘭經]	kělánjīng	[TBCL7]
颗粒[顆粒]	kēlì	[TBCL7]
苛求[苛求]	kēqiú	[TBCL7]
可取[可取]	kěqǔ	[TBCL7]
客套[客套]	kètào	[TBCL7]
磕头[磕頭]	kētóu	[TBCL7]
可望[可望]	kěwàng	[TBCL7]
嗑药[嗑藥]	kèyào	[TBCL7]
苛责[苛責]	kēzé	[TBCL7]
恳切[懇切]	kěnqiè	[TBCL7]
铿锵[鏗鏘]	kēngqiāng	[TBCL7]
吭声[吭聲]	kēngshēng	[TBCL7]
空档[空檔]	kòngdǎng	[TBCL7]
控管[控管]	kòngguǎn	[TBCL7]
恐惧症[恐懼症]	kǒngjùzhèng	[TBCL7]
空空如也[空空如也]	kōngkōngrúyě	[TBCL7]
空旷[空曠]	kōngkuàng	[TBCL7]
恐龙[恐龍]	kǒnglóng	[TBCL7]
空前绝后[空前絕後]	kōngqiánjuéhòu	[TBCL7]
空缺[空缺]	kòngquē	[TBCL7]
空无一人[空無一人]	kōngwúyīrén	[TBCL7]
空隙[空隙]	kòngxì	[TBCL7]
空袭[空襲]	kōngxí	[TBCL7]
叩[叩]	kòu	[TBCL7]
扣除[扣除]	kòuchú	[TBCL7]
口红[口紅]	kǒuhóng	[TBCL7]
口角[口角]	kǒujiǎo	[TBCL7]
口径[口徑]	kǒujìng	[TBCL7]
口口声声[口口聲聲]	kǒukǒushēngshēng	[TBCL7]
口舌[口舌]	kǒushé	[TBCL7]
口头禅[口頭禪]	kǒutóuchán	[TBCL7]
酷爱[酷愛]	kù'ài	[TBCL7]
苦不堪言[苦不堪言]	kǔbùkānyán	[TBCL7]
苦差事[苦差事]	kǔchāishì	[TBCL7]
苦楚[苦楚]	kǔchǔ	[TBCL7]
苦读[苦讀]	kǔdú	[TBCL7]
苦干[苦幹]	kǔgàn	[TBCL7]
苦海[苦海]	kǔhǎi	[TBCL7]
枯黄[枯黃]	kūhuáng	[TBCL7]
枯竭[枯竭]	kūjié	[TBCL7]
苦口婆心[苦口婆心]	kǔkǒupóxīn	[TBCL7]
哭哭啼啼[哭哭啼啼]	kūkūtítí	[TBCL7]
窟窿[窟窿]	kūlong	[TBCL7]
苦涩[苦澀]	kǔsè	[TBCL7]
苦水[苦水]	kǔshuǐ	[TBCL7]
酷似[酷似]	kùsì	[TBCL7]
苦思[苦思]	kǔsī	[TBCL7]
枯萎[枯萎]	kūwēi	[TBCL7]
哭笑不得[哭笑不得]	kūxiàobùdé	[TBCL7]
酷刑[酷刑]	kùxíng	[TBCL7]
苦于[苦於]	kǔyú	[TBCL7]
苦战[苦戰]	kǔzhàn	[TBCL7]
苦衷[苦衷]	kǔzhōng	[TBCL7]
夸口[誇口]	kuākǒu	[TBCL7]
夸耀[誇耀]	kuāyào	[TBCL7]
夸赞[誇讚]	kuāzàn	[TBCL7]
块头[塊頭]	kuàitóu	[TBCL7]
脍炙人口[膾炙人口]	kuàizhìrénkǒu	[TBCL7]
