ID,Traditional,Simplified,Level,Context,WritingFreq,SpeakingFreq,MOE,Zhuyin,Pinyin,POS,Meaning,Compounds,Examples
10052,刺眼,刺眼,7,,4,2,"[[""刺眼"", [""37877""]]]",ㄘˋ ㄧㄢˇ,cìyǎn,,,,
10053,詞語,词语,7,,4,1,"[[""詞語"", [""37786""]]]",ㄘˊ ㄩˇ,cíyǔ,,,,
10054,匆匆,匆匆,7,,24,4,"[[""匆匆"", [""38441""]]]",ㄘㄨㄥ ㄘㄨㄥ,cōngcōng,,,,
10055,匆促,匆促,7,,2,1,"[[""匆促"", [""38440""]]]",ㄘㄨㄥ ㄘㄨˋ,cōngcù,,,,
10056,聰慧,聪慧,7,,7,1,"[[""聰慧"", [""38451""]]]",ㄘㄨㄥ ㄏㄨㄟˋ,cōnghuì,,,,
10057,從軍,从军,7,,5,2,"[[""從軍"", [""38470""]]]",ㄘㄨㄥˊ ㄐㄩㄣ,cóngjūn,,,,
10058,從容不迫,从容不迫,7,,3,0,"[[""從容不迫"", [""38455""]]]",ㄘㄨㄥ ㄖㄨㄥˊ ㄅㄨˋ ㄆㄛˋ,cōngróngbùpò,,,,
10059,叢生,丛生,7,,4,2,"[[""叢生"", [""38494""]]]",ㄘㄨㄥˊ ㄕㄥ,cóngshēng,,,,
10060,從天而降,从天而降,7,,3,1,"[[""從天而降"", [""38465""]]]",ㄘㄨㄥˊ ㄊㄧㄢ ㄦˊ ㄐㄧㄤˋ,cóngtiān'érjiàng,,,,
10061,從業,从业,7,,3,4,[],ㄘㄨㄥˊ ㄧㄝˋ,cóngyè,,,,
10062,聰穎,聪颖,7,,3,0,"[[""聰穎"", [""38452""]]]",ㄘㄨㄥ ㄧㄥˇ,cōngyǐng,,,,
10063,從政,从政,7,,3,1,"[[""從政"", [""38475""]]]",ㄘㄨㄥˊ ㄓㄥˋ,cóngzhèng,,,,
10064,湊近,凑近,7,,3,0,[],ㄘㄡˋ ㄐㄧㄣˋ,còujìn,,,,
10065,湊熱鬧,凑热闹,7,,2,1,"[[""湊熱鬧"", [""38099""]]]",ㄘㄡˋ ㄖㄜˋ ㄋㄠˋ,còurènào,,,,
10066,蹙,蹙,7,,3,0,"[[""蹙"", [""38290""]]]",ㄘㄨˋ,cù,,,,
10067,粗獷,粗犷,7,,3,2,"[[""粗獷"", [""38255""]]]",ㄘㄨ ㄍㄨㄤˇ,cūguǎng,,,,
10068,粗略,粗略,7,,4,1,"[[""粗略"", [""38254""]]]",ㄘㄨ ㄌㄩㄝˋ,cūlüè,,,,
10069,粗聲粗氣,粗声粗气,7,,1,0,[],ㄘㄨ ㄕㄥ ㄘㄨ ㄑㄧˋ,cūshēngcūqì,,,,
10070,粗俗,粗俗,7,,4,1,"[[""粗俗"", [""38269""]]]",ㄘㄨ ㄙㄨˊ,cūsú,,,,
10071,粗野,粗野,7,,3,1,"[[""粗野"", [""38270""]]]",ㄘㄨ ㄧㄝˇ,cūyě,,,,
10072,簇擁,簇拥,7,,5,2,"[[""簇擁"", [""38299""]]]",ㄘㄨˋ ㄩㄥˇ,cùyǒng,,,,
10073,粗壯,粗壮,7,,4,1,"[[""粗壯"", [""38263""]]]",ㄘㄨ ㄓㄨㄤˋ,cūzhuàng,,,,
10074,竄,窜,7,,6,2,"[[""竄"", [""38388""]]]",ㄘㄨㄢˋ,cuàn,,,,
10075,璀璨,璀璨,7,,3,3,"[[""璀璨"", [""38367""]]]",ㄘㄨㄟˇ ㄘㄢˋ,cuǐcàn,,,,
10076,摧殘,摧残,7,,5,5,"[[""摧殘"", [""38365""]]]",ㄘㄨㄟ ㄘㄢˊ,cuīcán,,,,
10077,翠綠,翠绿,7,,3,5,"[[""翠綠"", [""38379""]]]",ㄘㄨㄟˋ ㄌㄩˋ,cuìlǜ,,,,
10078,存留,存留,7,,4,1,"[[""存留"", [""38410""]]]",ㄘㄨㄣˊ ㄌㄧㄡˊ,cúnliú,,,,
10079,存亡,存亡,7,,5,2,"[[""存亡"", [""38426""]]]",ㄘㄨㄣˊ ㄨㄤˊ,cúnwáng,,,,
10080,存疑,存疑,7,,4,1,"[[""存疑"", [""38425""]]]",ㄘㄨㄣˊ ㄧˊ,cúnyí,,,,
10081,撮,撮,7,,7,3,"[[""撮"", [""38341""]]]",ㄘㄨㄛˋ,cuò,,,,
10082,措詞,措词,7,,2,1,"[[""措詞"", [""38325""]]]",ㄘㄨㄛˋ ㄘˊ,cuòcí,,,,
10083,措辭,措辞,7,,4,2,"[[""措辭"", [""38326""]]]",ㄘㄨㄛˋ ㄘˊ,cuòcí,,,,
10084,錯愕,错愕,7,,3,3,"[[""錯愕"", [""38338""]]]",ㄘㄨㄛˋ ㄜˋ,cuò'è,,,,
10085,搓揉,搓揉,7,,4,3,"[[""搓揉"", [""38304""]]]",ㄘㄨㄛ ㄖㄡˊ,cuōróu,,,,
10086,磋商,磋商,7,,3,4,"[[""磋商"", [""38307""]]]",ㄘㄨㄛ ㄕㄤ,cuōshāng,,,,
10087,措手不及,措手不及,7,,4,4,"[[""措手不及"", [""38324""]]]",ㄘㄨㄛˋ ㄕㄡˇ ㄅㄨˋ ㄐㄧˊ,cuòshǒubùjí,,,,
10088,錯綜複雜,错综复杂,7,,7,3,"[[""錯綜複雜"", [""38337""]]]",ㄘㄨㄛˋ ㄗㄨㄥˋ ㄈㄨˋ ㄗㄚˊ,cuòzòngfùzá,,,,
10089,大本營,大本营,7,,5,4,"[[""大本營"", [""6951""]]]",ㄉㄚˋ ㄅㄣˇ ㄧㄥˊ,dàběnyíng,,,,
10090,大臣,大臣,7,,116,8,"[[""大臣"", [""7289""]]]",ㄉㄚˋ ㄔㄣˊ,dàchén,,,,
10091,打點,打点,7,,6,3,"[[""打點"", [""6797""]]]",ㄉㄚˇ ˙ㄉㄧㄢ,dǎdian,,,,
10092,大度,大度,7,,3,1,"[[""大度"", [""7022""]]]",ㄉㄚˋ ㄉㄨˋ,dàdù,,,,
10093,大發雷霆,大发雷霆,7,,5,1,"[[""大發雷霆"", [""6981""]]]",ㄉㄚˋ ㄈㄚ ㄌㄟˊ ㄊㄧㄥˊ,dàfāléitíng,,,,
10094,大功告成,大功告成,7,,4,6,"[[""大功告成"", [""7115""]]]",ㄉㄚˋ ㄍㄨㄥ ㄍㄠˋ ㄔㄥˊ,dàgōnggàochéng,,,,
10095,打滾,打滚,7,,5,2,"[[""打滾"", [""6833""]]]",ㄉㄚˇ ㄍㄨㄣˇ,dǎgǔn,,,,
10096,大亨,大亨,7,,5,1,"[[""大亨"", [""7141""]]]",ㄉㄚˋ ㄏㄥ,dàhēng,,,,
10097,大惑不解,大惑不解,7,,3,1,"[[""大惑不解"", [""7153""]]]",ㄉㄚˋ ㄏㄨㄛˋ ㄅㄨˋ ㄐㄧㄝˇ,dàhuòbùjiě,,,,
10098,搭建,搭建,7,,4,8,"[[""搭建"", [""6721""]]]",ㄉㄚ ㄐㄧㄢˋ,dājiàn,,,,
10099,打結,打结,7,,3,3,"[[""打結"", [""6863""]]]",ㄉㄚˇ ㄐㄧㄝˊ,dǎjié,,,,
10100,大驚失色,大惊失色,7,,4,1,"[[""大驚失色"", [""7192""]]]",ㄉㄚˋ ㄐㄧㄥ ㄕ ㄙㄜˋ,dàjīngshīsè,,,,
10101,搭救,搭救,7,,4,1,"[[""搭救"", [""6720""]]]",ㄉㄚ ㄐㄧㄡˋ,dājiù,,,,
10102,大可不必,大可不必,7,,2,1,"[[""大可不必"", [""7118""]]]",ㄉㄚˋ ㄎㄜˇ ㄅㄨˋ ㄅㄧˋ,dàkěbùbì,,,,
10103,打垮,打垮,7,,3,1,"[[""打垮"", [""6844""]]]",ㄉㄚˇ ㄎㄨㄚˇ,dǎkuǎ,,,,
10104,大剌剌,大剌剌,7,,3,1,"[[""大剌剌"", [""7061""]]]",ㄉㄚˋ ㄌㄚˋ ㄌㄚˋ,dàlàlà,,,,
10105,大老,大老,7,,4,1,"[[""大老"", [""7064""]]]",ㄉㄚˋ ㄌㄠˇ,dàlǎo,,,,
10106,打雷,打雷,7,,3,13,"[[""打雷"", [""6818""]]]",ㄉㄚˇ ㄌㄟˊ,dǎléi,,,,
10107,打理,打理,7,,4,7,"[[""打理"", [""6821""]]]",ㄉㄚˇ ㄌㄧˇ,dǎlǐ,,,,
10108,大理石,大理石,7,,7,2,"[[""大理石"", [""7070""]]]",ㄉㄚˋ ㄌㄧˇ ㄕˊ,dàlǐshí,,,,
10109,大麻,大麻,7,,5,2,"[[""大麻"", [""6969""]]]",ㄉㄚˋ ㄇㄚˊ,dàmá,,,,
10110,大名鼎鼎,大名鼎鼎,7,,3,1,"[[""大名鼎鼎"", [""6976""]]]",ㄉㄚˋ ㄇㄧㄥˊ ㄉㄧㄥˇ ㄉㄧㄥˇ,dàmíngdǐngdǐng,,,,
10111,大難,大难,7,,4,2,"[[""大難"", [""7054""]]]",ㄉㄚˋ ㄋㄢˋ,dànàn,,,,
10112,大內,大内,7,,3,1,"[[""大內"", [""7052""]]]",ㄉㄚˋ ㄋㄟˋ,dànèi,,,,
10113,打拚,打拚,7,,6,25,"[[""打拚"", [""6774""]]]",ㄉㄚˇ ㄆㄢˋ/ㄉㄚˇ ㄆㄧㄣ,dǎpàn,,,,
10113,打拼,打拼,7,,6,25,[],ㄉㄚˇ ㄆㄢˋ/ㄉㄚˇ ㄆㄧㄣ,dǎpīn,,,,
10114,大器,大器,7,,2,1,"[[""大器"", [""7200""]]]",ㄉㄚˋ ㄑㄧˋ,dàqì,,,,
10115,打趣,打趣,7,,3,1,"[[""打趣"", [""6874""]]]",ㄉㄚˇ ㄑㄩˋ,dǎqù,,,,
10116,大失所望,大失所望,7,,4,1,"[[""大失所望"", [""7299""]]]",ㄉㄚˋ ㄕ ㄙㄨㄛˇ ㄨㄤˋ,dàshīsuǒwàng,,,,
10117,大手筆,大手笔,7,,2,1,"[[""大手筆"", [""7313""]]]",ㄉㄚˋ ㄕㄡˇ ㄅㄧˇ,dàshǒubǐ,,,,
10118,大肆,大肆,7,,12,7,"[[""大肆"", [""7348""]]]",ㄉㄚˋ ㄙˋ,dàsì,,,,
10119,打探,打探,7,,5,1,"[[""打探"", [""6806""]]]",ㄉㄚˇ ㄊㄢˋ,dǎtàn,,,,
10120,大庭廣眾,大庭广众,7,,2,1,"[[""大庭廣眾"", [""7043""]]]",ㄉㄚˋ ㄊㄧㄥˊ ㄍㄨㄤˇ ㄓㄨㄥˋ,dàtíngguǎngzhòng,,,,
10121,大同,大同,7,,8,2,"[[""大同"", [""7049""]]]",ㄉㄚˋ ㄊㄨㄥˊ,dàtóng,,,,
10122,大屠殺,大屠杀,7,,6,4,"[[""大屠殺"", [""7045""]]]",ㄉㄚˋ ㄊㄨˊ ㄕㄚ,dàtúshā,,,,
10123,打退堂鼓,打退堂鼓,7,,2,1,"[[""打退堂鼓"", [""6812""]]]",ㄉㄚˇ ㄊㄨㄟˋ ㄊㄤˊ ㄍㄨˇ,dǎtuìtánggǔ,,,,
10124,大相逕庭,大相迳庭,7,,2,1,"[[""大相逕庭"", [""7229""]]]",ㄉㄚˋ ㄒㄧㄤ ㄐㄧㄥˋ ㄊㄧㄥˊ,dàxiāngjìngtíng,,,,
10125,大興土木,大兴土木,7,,2,2,"[[""大興土木"", [""7231""]]]",ㄉㄚˋ ㄒㄧㄥ ㄊㄨˇ ㄇㄨˋ,dàxīngtǔmù,,,,
10126,打壓,打压,7,,4,2,"[[""打壓"", [""6923""]]]",ㄉㄚˇ ㄧㄚ,dǎyā,,,,
10127,大搖大擺,大摇大摆,7,,3,1,"[[""大搖大擺"", [""7372""]]]",ㄉㄚˋ ㄧㄠˊ ㄉㄚˋ ㄅㄞˇ,dàyáodàbǎi,,,,
10128,大爺,大爷,7,,6,2,"[[""大爺"", [""7369""]]]",ㄉㄚˋ ㄧㄝˊ,dàyé,,,,
10129,大業,大业,7,,11,8,"[[""大業"", [""7371""]]]",ㄉㄚˋ ㄧㄝˋ,dàyè,,,,
10130,大義,大义,7,,7,1,"[[""大義"", [""7365""]]]",ㄉㄚˋ ㄧˋ,dàyì,,,,
10131,打住,打住,7,,3,0,"[[""打住"", [""6887""]]]",ㄉㄚˇ ㄓㄨˋ,dǎzhù,,,,
10132,呆板,呆板,7,,3,1,"[[""呆板"", [""7460""]]]",ㄉㄞ ㄅㄢˇ,dāibǎn,,,,
10133,怠惰,怠惰,7,,3,1,"[[""怠惰"", [""7539""]]]",ㄉㄞˋ ㄉㄨㄛˋ,dàiduò,,,,
10134,帶過,带过,7,,3,2,[],ㄉㄞˋ ㄍㄨㄛˋ,dàiguò,,,,
10135,代勞,代劳,7,,3,3,"[[""代勞"", [""7501""]]]",ㄉㄞˋ ㄌㄠˊ,dàiláo,,,,
10136,怠慢,怠慢,7,,4,0,"[[""怠慢"", [""7538""]]]",ㄉㄞˋ ㄇㄢˋ,dàimàn,,,,
10137,待命,待命,7,,4,4,"[[""待命"", [""7548""]]]",ㄉㄞˋ ㄇㄧㄥˋ,dàimìng,,,,
10138,待人接物,待人接物,7,,4,1,"[[""待人接物"", [""7555""]]]",ㄉㄞˋ ㄖㄣˊ ㄐㄧㄝ ㄨˋ,dàirénjiēwù,,,,
10139,呆滯,呆滞,7,,4,0,"[[""呆滯"", [""7463""]]]",ㄉㄞ ㄓˋ,dāizhì,,,,
10140,擔保,担保,7,,6,2,"[[""擔保"", [""7931""]]]",ㄉㄢ ㄅㄠˇ,dānbǎo,,,,
10141,淡薄,淡薄,7,,2,1,"[[""淡薄"", [""7972""]]]",ㄉㄢˋ ㄅㄛˊ,dànbó,,,,
10142,單薄,单薄,7,,4,1,"[[""單薄"", [""7868""]]]",ㄉㄢ ㄅㄛˊ,dānbó,,,,
10143,單車,单车,7,,12,22,"[[""單車"", [""7900""]]]",ㄉㄢ ㄔㄜ,dānchē,,,,
10144,擔負,担负,7,,5,3,[],ㄉㄢ ㄈㄨˋ,dānfù,,,,
10145,單據,单据,7,,2,1,"[[""單據"", [""7888""]]]",ㄉㄢ ㄐㄩˋ,dānjù,,,,
10146,耽溺,耽溺,7,,3,1,"[[""耽溺"", [""7863""]]]",ㄉㄢ ㄋㄧˋ,dānnì,,,,
10147,淡然,淡然,7,,2,0,"[[""淡然"", [""7983""]]]",ㄉㄢˋ ㄖㄢˊ,dànrán,,,,
10148,單身漢,单身汉,7,,3,1,"[[""單身漢"", [""7908""]]]",ㄉㄢ ㄕㄣ ㄏㄢˋ,dānshēnhàn,,,,
10149,膽識,胆识,7,,6,3,"[[""膽識"", [""7958""]]]",ㄉㄢˇ ㄕˋ,dǎnshì,,,,
10150,淡忘,淡忘,7,,3,2,"[[""淡忘"", [""7988""]]]",ㄉㄢˋ ㄨㄤˋ,dànwàng,,,,
10151,旦夕,旦夕,7,,4,1,[],ㄉㄢˋ ㄒㄧˋ,dànxì,,,,
10152,單向,单向,7,,4,2,"[[""單向"", [""7893""]]]",ㄉㄢ ㄒㄧㄤˋ,dānxiàng,,,,
10153,膽小鬼,胆小鬼,7,,3,2,"[[""膽小鬼"", [""7956""]]]",ㄉㄢˇ ㄒㄧㄠˇ ㄍㄨㄟˇ,dǎnxiǎoguǐ,,,,
10154,彈藥,弹药,7,,4,2,"[[""彈藥"", [""8009""]]]",ㄉㄢˋ ㄧㄠˋ,dànyào,,,,
10155,膽戰心驚,胆战心惊,7,,2,0,[],ㄉㄢˇ ㄓㄢˋ ㄒㄧㄣ ㄐㄧㄥ,dǎnzhànxīnjīng,,,,
10156,當差,当差,7,,3,0,"[[""當差"", [""8053""]]]",ㄉㄤ ㄔㄞ,dāngchāi,,,,
10157,當紅,当红,7,,3,1,"[[""當紅"", [""45277""]]]",ㄉㄤ ㄏㄨㄥˊ,dānghóng,,,,
10158,當機立斷,当机立断,7,,3,1,"[[""當機立斷"", [""8036""]]]",ㄉㄤ ㄐㄧ ㄌㄧˋ ㄉㄨㄢˋ,dāngjīlìduàn,,,,
10159,當權,当权,7,,6,1,"[[""當權"", [""8044""]]]",ㄉㄤ ㄑㄩㄢˊ,dāngquán,,,,
10160,蕩然無存,荡然无存,7,,3,2,"[[""蕩然無存"", [""8135""]]]",ㄉㄤˋ ㄖㄢˊ ㄨˊ ㄘㄨㄣˊ,dàngránwúcún,,,,
10161,當頭,当头,7,,4,1,"[[""當頭"", [""8028"", ""8123""]]]",ㄉㄤ ㄊㄡˊ,dāngtóu,,,,
10162,當頭棒喝,当头棒喝,7,,2,1,"[[""當頭棒喝"", [""8029""]]]",ㄉㄤ ㄊㄡˊ ㄅㄤˋ ㄏㄜˋ,dāngtóubànghè,,,,
10163,當務之急,当务之急,7,,3,5,"[[""當務之急"", [""8066""]]]",ㄉㄤ ㄨˋ ㄓ ㄐㄧˊ,dāngwùzhījí,,,,
10164,搗,捣,7,,6,2,"[[""搗"", [""7629""]]]",ㄉㄠˇ,dǎo,,,,
10165,稻草,稻草,7,,5,13,"[[""稻草"", [""7775""]]]",ㄉㄠˋ ㄘㄠˇ,dàocǎo,,,,
10166,導讀,导读,7,,6,0,"[[""導讀"", [""7641""]]]",ㄉㄠˇ ㄉㄨˊ,dǎodú,,,,
10167,倒過來,倒过来,7,,3,3,[],ㄉㄠˋ ㄍㄨㄛˋ ㄌㄞˊ,dàoguòlái,,,,
10168,導航,导航,7,,4,6,"[[""導航"", [""7648""]]]",ㄉㄠˇ ㄏㄤˊ,dǎoháng,,,,
10169,道教,道教,7,,8,2,"[[""道教"", [""7752""]]]",ㄉㄠˋ ㄐㄧㄠˋ,dàojiào,,,,
10170,導覽,导览,7,,4,12,[],ㄉㄠˇ ㄌㄢˇ,dǎolǎn,,,,
10171,倒流,倒流,7,,3,1,[],ㄉㄠˋ ㄌㄧㄡˊ,dàoliú,,,,
10172,搗亂,捣乱,7,,3,2,"[[""搗亂"", [""7632""]]]",ㄉㄠˇ ㄌㄨㄢˋ,dǎoluàn,,,,
10173,道貌岸然,道貌岸然,7,,3,0,"[[""道貌岸然"", [""7733""]]]",ㄉㄠˋ ㄇㄠˋ ㄢˋ ㄖㄢˊ,dàomào'ànrán,,,,
10174,稻米,稻米,7,,8,45,"[[""稻米"", [""7765""]]]",ㄉㄠˋ ㄇㄧˇ,dàomǐ,,,,
10175,悼念,悼念,7,,3,2,"[[""悼念"", [""7709""]]]",ㄉㄠˋ ㄋㄧㄢˋ,dàoniàn,,,,
10176,道義,道义,7,,6,1,"[[""道義"", [""7762""]]]",ㄉㄠˋ ㄧˋ,dàoyì,,,,
10177,倒影,倒影,7,,3,1,"[[""倒影"", [""7706""]]]",ㄉㄠˋ ㄧㄥˇ,dàoyǐng,,,,
10178,導遊,导游,7,,4,4,"[[""導遊"", [""7657""]]]",ㄉㄠˇ ㄧㄡˊ,dǎoyóu,,,,
10179,盜賊,盗贼,7,,6,2,"[[""盜賊"", [""7726""]]]",ㄉㄠˋ ㄗㄟˊ,dàozéi,,,,
10180,倒轉,倒转,7,,2,1,"[[""倒轉"", [""7698""]]]",ㄉㄠˋ ㄓㄨㄢˇ,dàozhuǎn,,,,
10181,得,得,7,,2471,1542,"[[""得"", [""7402"", ""7458"", ""7583""]]]",ㄉㄜˊ,dé,,,,
10182,得不償失,得不偿失,7,,2,1,"[[""得不償失"", [""7405""]]]",ㄉㄜˊ ㄅㄨˋ ㄔㄤˊ ㄕ,débùchángshī,,,,
10183,得逞,得逞,7,,5,1,"[[""得逞"", [""7429""]]]",ㄉㄜˊ ㄔㄥˇ,déchěng,,,,
10184,得當,得当,7,,5,1,"[[""得當"", [""7413""]]]",ㄉㄜˊ ㄉㄤˋ,dédàng,,,,
10185,得道,得道,7,,3,1,"[[""得道"", [""7411""]]]",ㄉㄜˊ ㄉㄠˋ,dédào,,,,
10186,得了,得了,7,,3,1,"[[""得了"", [""7416"", ""7420""]]]",ㄉㄜˊ ˙ㄌㄜ,déle,,,,
10187,得心應手,得心应手,7,,3,2,"[[""得心應手"", [""7426""]]]",ㄉㄜˊ ㄒㄧㄣ ㄧㄥˋ ㄕㄡˇ,déxīnyìngshǒu,,,,
10188,德性,德性,7,,4,0,"[[""德性"", [""7448""]]]",ㄉㄜˊ ㄒㄧㄥˋ,déxìng,,,,
10189,德行,德行,7,,6,2,[],ㄉㄜˊ ㄒㄧㄥˋ,déxìng,,,,
10190,得宜,得宜,7,,4,1,"[[""得宜"", [""7437""]]]",ㄉㄜˊ ㄧˊ,déyí,,,,
10191,得意忘形,得意忘形,7,,2,1,"[[""得意忘形"", [""7441""]]]",ㄉㄜˊ ㄧˋ ㄨㄤˋ ㄒㄧㄥˊ,déyìwàngxíng,,,,
10192,得意洋洋,得意洋洋,7,,5,1,"[[""得意洋洋"", [""7439""]]]",ㄉㄜˊ ㄧˋ ㄧㄤˊ ㄧㄤˊ,déyìyángyáng,,,,
10193,得志,得志,7,,4,1,"[[""得志"", [""7428""]]]",ㄉㄜˊ ㄓˋ,dézhì,,,,
10194,蹬,蹬,7,,3,2,"[[""蹬"", [""8228""]]]",ㄉㄥˋ,dèng,,,,
10195,等號,等号,7,,4,2,"[[""等號"", [""8205""]]]",ㄉㄥˇ ㄏㄠˋ,děnghào,,,,
10196,登基,登基,7,,10,4,"[[""登基"", [""8159""]]]",ㄉㄥ ㄐㄧ,dēngjī,,,,
10197,登門,登门,7,,5,0,"[[""登門"", [""8142""]]]",ㄉㄥ ㄇㄣˊ,dēngmén,,,,
10198,登載,登载,7,,2,0,"[[""登載"", [""8168""]]]",ㄉㄥ ㄗㄞˋ,dēngzài,,,,
10199,地表,地表,7,,5,33,"[[""地表"", [""8400""]]]",ㄉㄧˋ ㄅㄧㄠˇ,dìbiǎo,,,,
10200,地標,地标,7,,3,9,"[[""地標"", [""8399""]]]",ㄉㄧˋ ㄅㄧㄠ,dìbiāo,,,,
10201,敵不過,敌不过,7,,2,1,[],ㄉㄧˊㄅㄨˊㄍㄨㄛˋ,díbúguò,,,,
10202,牴觸,抵触,7,,3,1,"[[""牴觸"", [""8390""]]]",ㄉㄧˇ ㄔㄨˋ,dǐchù,,,,
10203,低垂,低垂,7,,5,3,"[[""低垂"", [""8270""]]]",ㄉㄧ ㄔㄨㄟˊ,dīchuí,,,,
10204,地道,地道,7,,4,1,"[[""地道"", [""8424"", ""8425""]]]",(一)ㄉㄧˋ ㄉㄠˋ/(二)ㄉㄧˋ ˙ㄉㄠ,dìdào,,,,
10204,地道,地道,7,,4,1,"[[""地道"", [""8424"", ""8425""]]]",(一)ㄉㄧˋ ㄉㄠˋ/(二)ㄉㄧˋ ˙ㄉㄠ,dìdao,,,,
10205,地段,地段,7,,2,2,"[[""地段"", [""8428""]]]",ㄉㄧˋ ㄉㄨㄢˋ,dìduàn,,,,
10206,詆毀,诋毁,7,,3,0,"[[""詆毀"", [""8394""]]]",ㄉㄧˇ ㄏㄨㄟˇ,dǐhuǐ,,,,
10207,地基,地基,7,,3,7,"[[""地基"", [""8456""]]]",ㄉㄧˋ ㄐㄧ,dìjī,,,,
10208,遞減,递减,7,,3,3,"[[""遞減"", [""8593""]]]",ㄉㄧˋ ㄐㄧㄢˇ,dìjiǎn,,,,
10209,地窖,地窖,7,,6,0,"[[""地窖"", [""8462""]]]",ㄉㄧˋ ㄐㄧㄠˋ,dìjiào,,,,
10210,締結,缔结,7,,6,1,"[[""締結"", [""8580""]]]",ㄉㄧˋ ㄐㄧㄝˊ,dìjié,,,,
10211,低階,低阶,7,,4,2,"[[""低階"", [""8259""]]]",ㄉㄧ ㄐㄧㄝ,dījiē,,,,
10212,地雷,地雷,7,,3,3,"[[""地雷"", [""8441""]]]",ㄉㄧˋ ㄌㄟˊ,dìléi,,,,
10213,低劣,低劣,7,,3,0,"[[""低劣"", [""8252""]]]",ㄉㄧ ㄌㄧㄝˋ,dīliè,,,,
10214,低迷,低迷,7,,4,6,"[[""低迷"", [""8234""]]]",ㄉㄧ ㄇㄧˊ,dīmí,,,,
10215,敵視,敌视,7,,3,1,"[[""敵視"", [""8336""]]]",ㄉㄧˊ ㄕˋ,díshì,,,,
10216,敵手,敌手,7,,4,1,"[[""敵手"", [""8337""]]]",ㄉㄧˊ ㄕㄡˇ,díshǒu,,,,
10217,滴水,滴水,7,,3,4,"[[""滴水"", [""8300""]]]",ㄉㄧ ㄕㄨㄟˇ,dīshuǐ,,,,
10218,帝王,帝王,7,,23,5,"[[""帝王"", [""8575""]]]",ㄉㄧˋ ㄨㄤˊ,dìwáng,,,,
10219,底細,底细,7,,4,1,"[[""底細"", [""8352""]]]",ㄉㄧˇ ㄒㄧˋ,dǐxì,,,,
10220,抵消,抵消,7,,3,2,"[[""抵消"", [""8373""]]]",ㄉㄧˇ ㄒㄧㄠ,dǐxiāo,,,,
10221,抵銷,抵销,7,,3,1,[],ㄉㄧˇ ㄒㄧㄠ,dǐxiāo,,,,
10222,抵押,抵押,7,,3,3,"[[""抵押"", [""8381""]]]",ㄉㄧˇ ㄧㄚ,dǐyā,,,,
10223,抵禦,抵御,7,,5,3,"[[""抵禦"", [""8385""]]]",ㄉㄧˇ ㄩˋ,dǐyù,,,,
10224,締造,缔造,7,,5,5,"[[""締造"", [""8582""]]]",ㄉㄧˋ ㄗㄠˋ,dìzào,,,,
10225,底子,底子,7,,3,3,"[[""底子"", [""8358""]]]",ㄉㄧˇ ˙ㄗ,dǐzi,,,,
10226,殿,殿,7,,27,4,"[[""殿"", [""9039""]]]",ㄉㄧㄢˋ,diàn,,,,
10227,踮,踮,7,,3,0,"[[""踮"", [""8869""]]]",ㄉㄧㄢˋ,diàn,,,,
10228,顛簸,颠簸,7,,5,4,"[[""顛簸"", [""8778""]]]",ㄉㄧㄢ ㄅㄛˇ,diānbǒ,,,,
10229,點點滴滴,点点滴滴,7,,5,1,"[[""點點滴滴"", [""45182""]]]",ㄉㄧㄢˇ ㄉㄧㄢˇ ㄉㄧ ㄉㄧ,diǎndiǎndīdī,,,,
10230,典故,典故,7,,6,5,"[[""典故"", [""8799""]]]",ㄉㄧㄢˇ ㄍㄨˋ,diǎngù,,,,
10231,電擊,电击,7,,9,2,"[[""電擊"", [""8955""]]]",ㄉㄧㄢˋ ㄐㄧˊ,diànjí,,,,
10232,惦記,惦记,7,,3,2,"[[""惦記"", [""8868""]]]",ㄉㄧㄢˋ ㄐㄧˋ,diànjì,,,,
10233,奠基,奠基,7,,5,1,"[[""奠基"", [""8873""]]]",ㄉㄧㄢˋ ㄐㄧ,diànjī,,,,
10234,電機,电机,7,,6,2,"[[""電機"", [""8952""]]]",ㄉㄧㄢˋ ㄐㄧ,diànjī,,,,
10235,典籍,典籍,7,,5,4,"[[""典籍"", [""8800""]]]",ㄉㄧㄢˇ ㄐㄧˊ,diǎnjí,,,,
10236,點亮,点亮,7,,4,3,[],ㄉㄧㄢˇ ㄌㄧㄤˋ,diǎnliàng,,,,
10237,顛沛流離,颠沛流离,7,,2,1,"[[""顛沛流離"", [""8780""]]]",ㄉㄧㄢ ㄆㄟˋ ㄌㄧㄡˊ ㄌㄧˊ,diānpèiliúlí,,,,
10238,店鋪,店铺,7,,10,2,"[[""店鋪"", [""8851""]]]",ㄉㄧㄢˋ ㄆㄨˋ,diànpù,,,,
10238,店舖,店舖,7,,10,2,[],ㄉㄧㄢˋ ㄆㄨˋ,diànpù,,,,
10239,癲癇,癫痫,7,,5,1,"[[""癲癇"", [""8793""]]]",ㄉㄧㄢ ㄒㄧㄢˊ,diānxián,,,,
10240,電訊,电讯,7,,3,1,"[[""電訊"", [""8973""]]]",ㄉㄧㄢˋ ㄒㄩㄣˋ,diànxùn,,,,
10241,電源,电源,7,,3,5,"[[""電源"", [""9037""]]]",ㄉㄧㄢˋ ㄩㄢˊ,diànyuán,,,,
